stop_id,latitude,longitude
115000608,37.5614188052,126.8114082502
115000019,37.5611020000,126.8150090000
115000020,37.5611760789,126.8107201320
115000021,37.5616789813,126.8090169265
115000022,37.5622654951,126.8088328704
115000023,37.5624230357,126.8087504097
115000024,37.5638248877,126.8109493938
115000025,37.5647464984,126.8113840134
115000026,37.5666950000,126.8127310000
115000027,37.5669761672,126.8116149845
115000028,37.5699529318,126.8128627805
115000029,37.5700234331,126.8114748571
115000030,37.5727187792,126.8115903308
115000031,37.5726571076,126.8113414217
115000032,37.5748300000,126.8117330000
115000033,37.5748162430,126.8114186211
115000034,37.5767420000,126.8126270000
115000035,37.5769118737,126.8123587027
115000036,37.5791300000,126.8135130000
115000037,37.5793082749,126.8133544706
115000038,37.5618621425,126.8559123678
115000039,37.5589275113,126.8542038866
115000040,37.5595591647,126.8541936005
115000041,37.5575280794,126.8534482519
115000042,37.5576628380,126.8531220051
115000043,37.5526279480,126.8505841855
115000044,37.5527840000,126.8502320000
115000045,37.5503532252,126.8481814428
115000046,37.5494060000,126.8477530000
115000047,37.5460872756,126.8452748106
115000048,37.5458432676,126.8447320961
115000049,37.5431786479,126.8426281976
115000050,37.5433434761,126.8432514003
115000051,37.5410376002,126.8387505747
115000052,37.5408730247,126.8370055717
115000053,37.5401952775,126.8355643823
115000054,37.5401506396,126.8344789776
115000055,37.5460645834,126.8215259396
115000056,37.5459580000,126.8211320000
115000057,37.5496838966,126.8194959796
115000058,37.5477976201,126.8202255950
115000059,37.5518700000,126.8199800000
115000916,37.5453351183,126.8179353333
115000915,37.5497227693,126.8168175473
115000061,37.5527773034,126.8149361014
115000062,37.5531300000,126.8153680000
115000063,37.5556380000,126.8119170000
115000064,37.5551520000,126.8119430000
115000065,37.5590870000,126.8081850000
115000917,37.5452133046,126.8182939748
115000067,37.5646213970,126.8059168195
115000069,37.5708520000,126.8042020000
115000070,37.5751950000,126.8026000000
115000071,37.5751280000,126.8022250000
115000072,37.5784550000,126.8003450000
115000073,37.5784942626,126.7997884498
115000074,37.5824925499,126.7985641294
115000075,37.5818200000,126.7983350000
115000076,37.5489885793,126.8633553696
115000077,37.5451448999,126.8621412863
115000078,37.5420880000,126.8629570000
115000079,37.5399240000,126.8635870000
115000080,37.5370972069,126.8633458107
115000081,37.5331985949,126.8635224048
115000082,37.5316337661,126.8636088110
115000083,37.5318363326,126.8588539020
115000084,37.5315122234,126.8575906388
115000085,37.5311293183,126.8529083134
115000086,37.5309306260,126.8525296973
115000087,37.5308233051,126.8495911999
115000088,37.5305885107,126.8488200647
115000089,37.5299722869,126.8475167279
115000090,37.5299538337,126.8478810975
115000091,37.5304790000,126.8443020000
115000092,37.5303526005,126.8444275174
115000093,37.5309632183,126.8378394153
115000094,37.5317706703,126.8468455507
115000095,37.5322386315,126.8461927843
115000096,37.5326003237,126.8425221182
115000097,37.5323817672,126.8407943889
115000098,37.5330031766,126.8389262692
115000099,37.5341804114,126.8383240895
115000100,37.5367734994,126.8371920237
115000101,37.5374398713,126.8368737328
115000102,37.5369060331,126.8366700411
115000103,37.5371786505,126.8362926723
115000945,37.5325644788,126.8437952234
115000105,37.5379770000,126.8404330000
115000106,37.5386348969,126.8389691102
115000107,37.5389654088,126.8394911995
115000108,37.5406479194,126.8409451288
115000109,37.5409527280,126.8411221475
115000110,37.5427978434,126.8395162317
115000111,37.5429294084,126.8388885788
115000112,37.5440629818,126.8382263704
115000113,37.5445248902,126.8373132333
115000114,37.5472239799,126.8362222507
115000646,37.5474202914,126.8364707757
115000116,37.5492410010,126.8365028309
115000117,37.5497942598,126.8362284945
115000118,37.5530943921,126.8365206219
115000119,37.5532912365,126.8363717464
115000120,37.5560385988,126.8376254994
115000121,37.5567655856,126.8374835698
115000122,37.5600900000,126.8385580000
115000123,37.5601701491,126.8389703128
115000124,37.5628680000,126.8394650000
115000125,37.5626620000,126.8397550000
115000126,37.5645670875,126.8403693809
115000127,37.5645673439,126.8400518125
115000128,37.5692156291,126.8416017657
115000129,37.5700300000,126.8414250000
115000130,37.5704029060,126.8434528337
115000131,37.5705058666,126.8438103417
115000132,37.5696275978,126.8465390121
115000133,37.5696444144,126.8473483200
115000134,37.5687703572,126.8490281961
115000135,37.5684832895,126.8496502756
115000136,37.5668487184,126.8513309956
115000137,37.5666981923,126.8517605558
115000138,37.5652618508,126.8532911497
115000139,37.5655880638,126.8532162499
115000140,37.5642420000,126.8551300000
115000141,37.5641799397,126.8556380616
115000142,37.5629463904,126.8579043717
115000143,37.5617170000,126.8598200000
115000144,37.5611994625,126.8597589765
115000145,37.5614125205,126.8607529864
115000146,37.5598120000,126.8633070000
115000147,37.5598119345,126.8636096929
115000148,37.5491222747,126.8776265680
115000149,37.5488168686,126.8776893136
115000150,37.5502350947,126.8733240118
115000151,37.5501570313,126.8727944748
115000152,37.5530470916,126.8697189477
115000153,37.5529295507,126.8693581039
115000154,37.5550652684,126.8654574304
115000155,37.5554473635,126.8654850398
115000156,37.5562428349,126.8637439355
115000157,37.5565070571,126.8639188939
115000158,37.5578632495,126.8614345890
115000159,37.5572307830,126.8617194697
115000160,37.5602196054,126.8563497598
115000161,37.5604119558,126.8567272077
115000162,37.5614520887,126.8539737105
115000163,37.5622230000,126.8532280000
115000164,37.5634890953,126.8508002100
115000165,37.5636590970,126.8498490115
115000927,37.5640845262,126.8526273202
115000167,37.5656160000,126.8498510000
115000168,37.5644051441,126.8483940429
115000169,37.5650145106,126.8478709578
115000170,37.5666541126,126.8449352210
115000171,37.5668132495,126.8440630854
115000172,37.5691050000,126.8403560000
115000173,37.5687490000,126.8404890000
115000174,37.5697783342,126.8385690451
115000175,37.5707733354,126.8372947297
115000176,37.5726185461,126.8298473100
115000177,37.5726747685,126.8319558638
115000178,37.5730045551,126.8273192464
115000179,37.5727700614,126.8271584787
115000180,37.5732822116,126.8233293081
115000181,37.5731366220,126.8222079622
115000182,37.5732560000,126.8184400000
115000183,37.5735140000,126.8188290000
115000186,37.5733225126,126.8138643735
115000187,37.5735280000,126.8142170000
115000188,37.5731280000,126.8105120000
115000189,37.5731620000,126.8094210000
115000190,37.5725210000,126.8061720000
115000191,37.5726550000,126.8053460000
115000953,37.5734940000,126.8429880000
115000194,37.5600812481,126.8457975984
115000195,37.5599579041,126.8460350791
115000196,37.5617450000,126.8451900000
115000197,37.5619493770,126.8452050542
115000198,37.5624287385,126.8431809018
115000199,37.5627220000,126.8427500000
115000200,37.5619664289,126.8474153204
115000201,37.5625898053,126.8474900471
115000935,37.5566960084,126.8179661823
115000206,37.5755292328,126.8166269967
115000207,37.5752232916,126.8168824539
115000208,37.5695169119,126.8168322544
115000209,37.5690910000,126.8164060000
115000210,37.5631891761,126.8162655595
115000211,37.5624580000,126.8167600000
115000212,37.5670001354,126.8407487895
115000224,37.5700525655,126.8126603480
115000225,37.5666910754,126.8125292434
115000229,37.5602109477,126.8099418283
115000230,37.5573870000,126.8116120000
115000231,37.5301259278,126.8390315329
115000232,37.5299929864,126.8393407089
115000233,37.5663646057,126.8500718716
115000234,37.5611620000,126.8598070000
115000241,37.5479250527,126.8415761023
115000242,37.5469149557,126.8442261922
115000243,37.5471985703,126.8457900497
115000244,37.5607080000,126.8617130000
115000246,37.5616430000,126.8506020000
115000247,37.5599120000,126.8501820000
115000248,37.5605530000,126.8484770000
115000249,37.5611028771,126.8472695440
115000250,37.5607491550,126.8618310381
115000251,37.5474383521,126.8434782256
115000252,37.5480757415,126.8414060402
115000253,37.5480021960,126.8370211691
115000258,37.5466528685,126.8453328761
115000259,37.5478530510,126.8369630840
115000261,37.5603550000,126.8484470000
115000262,37.5597950000,126.8503220000
115000263,37.5618750000,126.8509320000
115000264,37.5639430000,126.8528230000
115000267,37.5715960686,126.8117011886
115000268,37.5683221700,126.8128866692
115000269,37.5683880000,126.8127670000
115000270,37.5681650000,126.8053040000
115000272,37.5588300000,126.8105570000
115000273,37.5563980000,126.8122610000
115000936,37.5652544127,126.8277729117
115000937,37.5653688926,126.8275009964
115000938,37.5593495514,126.8285730990
115000939,37.5587395873,126.8348300457
115000280,37.5587417798,126.8042072270
115000281,37.5583911194,126.8046467079
115000282,37.5653100000,126.8011120000
115000283,37.5649980309,126.8010312835
115000284,37.5577380000,126.8379030000
115000897,37.5673945290,126.8174477684
115000912,37.5671078261,126.8214497647
115000898,37.5667539271,126.8257999476
115000900,37.5610800000,126.8268630000
115000901,37.5605220000,126.8272030000
115000899,37.5669558738,126.8265562889
115000933,37.5594674923,126.8314960803
115000913,37.5600644793,126.8215712653
115900271,37.5566341229,126.8187359229
115900272,37.5584322785,126.8216428956
115000955,37.5585170000,126.8045690000
115000295,37.5613155651,126.8122789838
115000296,37.5452091516,126.8213321956
115000639,37.5590770000,126.8038050000
115000297,37.5624330000,126.7988720000
115000298,37.5625221156,126.7987623811
115000300,37.5886970000,126.8018100000
115000302,37.5492187282,126.8230654224
115000303,37.5513079456,126.8253549438
115000304,37.5549071083,126.8264227097
115000305,37.5547870000,126.8260580000
115000306,37.5516848300,126.8252225589
115000307,37.5493220000,126.8227620000
115000308,37.5595710000,126.8254910000
115000309,37.5599920000,126.8258750000
115000310,37.5313768831,126.8552226927
115000311,37.5311763199,126.8544836480
115000313,37.5574670000,126.8264120000
115000314,37.5574387588,126.8267496101
115000315,37.5589193253,126.8365135554
115000316,37.5589640000,126.8106190000
115000317,37.5728680000,126.8169220000
115000318,37.5727855639,126.8165346746
115000319,37.5701349000,126.8117126614
115000320,37.5784500000,126.7978110000
115000321,37.5782200000,126.7979780000
115000322,37.5665639113,126.8118933674
115000609,37.5493147499,126.8755585298
115000617,37.5623798325,126.8030234261
115000624,37.5543372118,126.8162290783
115900241,37.5536800855,126.8711269090
115900231,37.5351492517,126.8561330678
115900232,37.5356611094,126.8569291410
115900233,37.5364948584,126.8582380590
115900234,37.5371360581,126.8591686750
115900235,37.5377930358,126.8584805675
115900236,37.5372836881,126.8575411898
115900237,37.5366359765,126.8564710571
115900238,37.5364692205,126.8559329287
115900239,37.5374138804,126.8549371793
115900240,37.5370334682,126.8541090400
115900230,37.5315199743,126.8580409570
115900229,37.5307641322,126.8581894818
115900228,37.5296584451,126.8565795811
115900227,37.5292192105,126.8541282205
115900226,37.5289352735,126.8518828439
115900225,37.5294764061,126.8479082078
115900224,37.5326432888,126.8460661003
115900223,37.5337426730,126.8462779542
115900222,37.5361805507,126.8467094083
115900221,37.5366420000,126.8480080000
115900220,37.5371687836,126.8491623939
115900218,37.5365915090,126.8545741382
115900217,37.5360470216,126.8551479825
115900216,37.5348425483,126.8559978870
115900215,37.5317540263,126.8578470281
115900219,37.5358982526,126.8550458490
115900214,37.5387776474,126.8516393200
115900209,37.5471082621,126.8240687003
115900210,37.5493024660,126.8240952322
115900211,37.5506150420,126.8244871379
115000066,37.5642674199,126.8065584409
115900212,37.5551078122,126.8680232498
115900206,37.5555155833,126.8708997000
115900208,37.5555615934,126.8709494221
115900207,37.5366700000,126.8517950000
115900023,37.5834338969,126.8185407653
115900184,37.5594762964,126.8402472565
115900022,37.5472979883,126.8737556441
115900001,37.5367635901,126.8563584043
115900021,37.5544691407,126.8542799286
115900020,37.5788332307,126.8194426148
115900243,37.5654207293,126.8244646004
115900019,37.5483303142,126.8751414211
115900018,37.5524923381,126.8531015943
115900017,37.5760007418,126.8186173155
115900016,37.5590951148,126.8429614647
115900002,37.5494621232,126.8760290974
115900015,37.5375050938,126.8551022133
115900014,37.5506285112,126.8520877836
115900202,37.5767450272,126.8134033207
115900013,37.5588259101,126.8458653593
115900166,37.5502377469,126.8732764729
115900012,37.5371967258,126.8540561396
115900011,37.5494785312,126.8512242590
115900203,37.5781760000,126.8139480000
115900010,37.5595698622,126.8476782843
115900009,37.5524224634,126.8703832733
115900008,37.5364660220,126.8543808707
115900181,37.5486194397,126.8502356870
115900006,37.5533520946,126.8709339914
115900005,37.5350565116,126.8558560931
115900182,37.5478099476,126.8492843850
115900004,37.5758468665,126.8195723539
115900244,37.5620054578,126.8206089735
115900047,37.5325197799,126.8576984790
115900046,37.5458083822,126.8475437164
115900245,37.5551540000,126.8166640000
115900175,37.5444216025,126.8461326678
115900273,37.5580357905,126.8256703019
115900044,37.5612633649,126.8530358421
115900043,37.5561740306,126.8698493274
115900042,37.5307477357,126.8580424207
115900041,37.5428311336,126.8442200427
115900274,37.5583235271,126.8247274121
115900246,37.5748665364,126.8114926908
115900039,37.5550445028,126.8678151019
115900038,37.5297942783,126.8572148649
115900037,37.5427020909,126.8477354184
115900036,37.5409676275,126.8419755390
115900247,37.5733423192,126.8125870322
115900275,37.5586626221,126.8210370123
115900035,37.5294337746,126.8542115306
115900034,37.5421787361,126.8490739183
115900276,37.5583639272,126.8201379646
115900033,37.5722250000,126.8374110000
115900032,37.5538251223,126.8509971757
115900031,37.5571804580,126.8626080867
115900030,37.5291208041,126.8518066697
115900029,37.5417729905,126.8502912541
115900028,37.5428192627,126.8427421191
115900027,37.5743399784,126.8371204609
115900026,37.5532043177,126.8496141991
115900025,37.5586247390,126.8571485471
115900178,37.5405745983,126.8510552350
115900072,37.5441939263,126.8459320265
115900071,37.5755640607,126.8367589013
115900070,37.5532921022,126.8477997172
115900069,37.5566172929,126.8550855865
115900068,37.5326055625,126.8463346005
115900067,37.5400055620,126.8514173531
115900066,37.5435848050,126.8465565086
115900164,37.5757388784,126.8366805582
115900065,37.5528724125,126.8465770816
115900064,37.5555906416,126.8540853499
115900063,37.5335405699,126.8460803531
115900062,37.5387720758,126.8515080655
115900061,37.5742938010,126.8369597981
115900060,37.5530658323,126.8442711774
115900058,37.5343420215,126.8477612943
115900057,37.5718308684,126.8374304603
115900056,37.5543671350,126.8416539309
115900055,37.5359934136,126.8468187447
115900054,37.5373877789,126.8501324310
115900053,37.5545127440,126.8409792491
115900052,37.5365674526,126.8480437240
115900049,37.5545324812,126.8399795935
115900097,37.5369625024,126.8492383261
115900096,37.5359315073,126.8512590982
115900198,37.5547901531,126.8378891311
115900248,37.5733691977,126.8138107751
115900094,37.5373368223,126.8502333606
115900093,37.5351941142,126.8510240698
115900249,37.5728737933,126.8182381117
115900092,37.5375766335,126.8508560508
115900091,37.5325973854,126.8512080132
115900090,37.5400282017,126.8515067060
115900250,37.5700446393,126.8226596037
115000610,37.5604501553,126.8566507375
115900251,37.5686840065,126.8225722751
115900252,37.5689619652,126.8205580115
115000601,37.5595105337,126.8032788180
115000921,37.5672228992,126.8277919292
115000920,37.5713190587,126.8284268111
115000918,37.5671626962,126.8280656444
115000620,37.5499834076,126.8150621212
115000943,37.5627653003,126.8339839711
115900253,37.5678091263,126.8191530122
115900254,37.5666863778,126.8258170834
115900282,37.5653148000,126.8274784835
115000924,37.5498885490,126.8164830974
115000944,37.5663159615,126.8345109127
115900256,37.5599629650,126.8259968474
115900257,37.5619017064,126.8209337487
115900258,37.5623562752,126.8213948607
115900259,37.5651720000,126.8246760000
115900260,37.5671695854,126.8235747774
115900261,37.5674567613,126.8199974298
115900262,37.5686373065,126.8208224938
115900263,37.5688328966,126.8227000401
115900264,37.5696732566,126.8228444257
115900265,37.5729863387,126.8181868983
115900266,37.5735236112,126.8142022387
115900267,37.5736123014,126.8129196261
115900268,37.5750124940,126.8117492228
115900269,37.5546674977,126.8718806325
115900089,37.5382837732,126.8515195211
115900270,37.5546585833,126.8720632484
115000604,37.5413298067,126.8387731991
115900284,37.5720190366,126.8206647683
115900283,37.5720487990,126.8202678013
115900179,37.5405981380,126.8511434550
115000919,37.5703123695,126.8285451460
115000644,37.5671761267,126.8235218525
115000643,37.5674501387,126.8199236939
115000642,37.5666100000,126.8163770000
115000641,37.5689315825,126.8249811399
115000647,37.5661920000,126.8167780000
115000648,37.5347017814,126.8377758750
115900086,37.5479822354,126.8352516144
115900168,37.5561118066,126.8698052930
115900085,37.5315297061,126.8577463741
115000607,37.5382211674,126.7978638462
115000606,37.5382088192,126.7974938496
115900084,37.5417776236,126.8503919612
115900082,37.5480159963,126.8332770001
115000615,37.5566900109,126.8636351888
115900081,37.5371798683,126.8501046750
115900080,37.5325361304,126.8578070724
115000449,37.5613442157,126.8091452122
115900079,37.5421961740,126.8495909865
115000602,37.5596781071,126.8030416270
115000640,37.5502730900,126.8188279446
115000950,37.5472565064,126.8761933239
115900078,37.5492511475,126.8321738366
115000616,37.5562870508,126.8638396373
115900077,37.5366775541,126.8516122813
115900076,37.5336266685,126.8575558378
115900075,37.5507882380,126.8314177559
115000603,37.5586440368,126.8043612446
115900074,37.5360346554,126.8530365707
115000538,37.5502477813,126.8181908181
115000540,37.5451836495,126.8621434783
115000541,37.5463487525,126.8629063713
115000542,37.5390090878,126.8634754278
115000543,37.5306750816,126.8636807084
115000547,37.5658713092,126.8021756851
115000558,37.5500977258,126.8184684663
115000557,37.5472480000,126.8763100000
115000587,37.5538754466,126.8675138370
115000600,37.5657060060,126.8019350050
115900180,37.5349246412,126.8562745177
115900073,37.5434282911,126.8467695833
115900120,37.5520128620,126.8308140121
115900119,37.5520520784,126.8703510926
115900118,37.5352999067,126.8537361910
115900117,37.5344073361,126.8549621500
115900116,37.5534189491,126.8298250178
115900115,37.5503900089,126.8724183295
115900114,37.5336888926,126.8541747360
115900113,37.5338305389,126.8540194871
115900112,37.5536179453,126.8278597199
115900111,37.5342796302,126.8550585442
115900110,37.5344375855,126.8539118795
115000638,37.5412701723,126.8386545056
115900109,37.5531861489,126.8258981428
115900108,37.5352210016,126.8538280474
115900191,37.5517452299,126.8252405265
115900107,37.5363953179,126.8583824999
115900106,37.5361571618,126.8531190695
115900105,37.5418579682,126.8311221371
115000614,37.5520575345,126.8704365479
115900104,37.5372263113,126.8593609075
115000613,37.5522739597,126.8706059260
115900103,37.5442438720,126.8462317879
115000612,37.5488578739,126.8778401388
115900102,37.5378900911,126.8586511192
115900101,37.5456801149,126.8476445823
115900100,37.5479699462,126.8242285136
115900099,37.5374602675,126.8574726323
115900098,37.5475872477,126.8491829775
115000611,37.5491259759,126.8778934540
115900144,37.5484752506,126.8502246580
115900192,37.5469045098,126.8215963672
115900143,37.5494011485,126.8513126900
115900278,37.5506270000,126.8521990000
115900279,37.5524473101,126.8531946162
115900142,37.5504558566,126.8502252218
115900280,37.5538854320,126.8540264306
115900141,37.5515729471,126.8507266340
115900140,37.5428084269,126.8477220074
115900139,37.5527741489,126.8514757606
115900137,37.5518536450,126.8212167365
115900183,37.5540907066,126.8522416609
115900205,37.5495010493,126.8191068363
115900281,37.5521998321,126.8628059244
115900135,37.5592460652,126.8386304653
115900134,37.5473830000,126.8218780000
115900132,37.5478510746,126.8242774574
115900131,37.5500676051,126.8241692626
115900130,37.5660884052,126.8408606746
115900194,37.5514084530,126.8253974999
115507770,37.5599570433,126.8027048253
115900129,37.5533409393,126.8261989751
115900128,37.5707078403,126.8378902625
115900127,37.5534721595,126.8281310522
115507760,37.5600161723,126.8026139532
115900126,37.5532575299,126.8297393667
115900125,37.5515705602,126.8309080194
115900193,37.5496273238,126.8318357277
115900213,37.5707472783,126.8377373459
115900124,37.5478756223,126.8331241842
115900195,37.5478714943,126.8353186306
115900200,37.5546252214,126.8379443491
115900199,37.5544705711,126.8395111456
115900121,37.5543709679,126.8404847373
115507730,37.5652767853,126.8013316631
115900163,37.5542696867,126.8415567994
115900161,37.5528837238,126.8442047794
115900160,37.5783863070,126.8136547657
115900159,37.5527406972,126.8464573797
115900158,37.5768069244,126.8132284757
115900157,37.5531867241,126.8478384134
115900156,37.5531280000,126.8498060000
115900155,37.5788326481,126.8196509419
115900204,37.5834824238,126.8185765185
115900154,37.5612589905,126.8535030896
115900152,37.5599069591,126.8477466451
115900171,37.5589634783,126.8456364312
115900151,37.5591423356,126.8439155633
115900189,37.5593503403,126.8417735551
115900190,37.5597454044,126.8394594755
115900150,37.5365679159,126.8560740901
115900149,37.5377535138,126.8507879488
115000948,37.5625376980,126.8017921350
115900201,37.5534980000,126.8181030000
115900148,37.5545167694,126.8226727076
115900172,37.5629182758,126.8497520174
115900173,37.5627349056,126.8499826351
115900174,37.5621012565,126.8513904609
115000580,37.5563306325,126.8076813957
115900147,37.5616236673,126.8521000070
115000574,37.5514321709,126.8132205142
115000573,37.5462877526,126.8131745021
115000572,37.5534204714,126.8112608986
115000571,37.5556608484,126.8080679474
115900146,37.5355160159,126.8570263026
115000568,37.5507341466,126.8145690738
115000563,37.5495780042,126.8168535705
115000562,37.5648859220,126.8008097110
116000001,37.5096755487,126.8892229203
116000002,37.5091080470,126.8884638807
116000003,37.5060021376,126.8839791469
116000004,37.5053435935,126.8832279880
116000005,37.4998806283,126.8746997523
116000006,37.4997025060,126.8745360708
116000007,37.4996343963,126.8679976691
116000008,37.4993764843,126.8670186731
116000009,37.4969067830,126.8601789687
116000010,37.4964773551,126.8620566339
116000011,37.4973830961,126.8554228318
116000012,37.4971710251,126.8551315518
116000013,37.4830994287,126.9015481288
116000015,37.5065457613,126.8921156954
116000016,37.5070158798,126.8915707873
116000017,37.5051020000,126.8894520000
116000018,37.5053050000,126.8894490000
116000019,37.5024770437,126.8897820590
116000020,37.5027799760,126.8885488917
116000021,37.4999741464,126.8918354857
116000022,37.4995635433,126.8910758305
116000023,37.4965681073,126.8915774772
116000024,37.4969140891,126.8916231394
116000025,37.4945619511,126.8879268367
116000026,37.4947508763,126.8876042378
116000027,37.4932322453,126.8845657252
116000028,37.4909457511,126.8939771601
116000029,37.4911370550,126.8937987946
116000030,37.4898314022,126.8922034695
116000031,37.4902009359,126.8923358014
116000032,37.4888070000,126.8900720000
116000033,37.4878930000,126.8891680000
116000034,37.4852780000,126.8867870000
116000035,37.4853100000,126.8864530000
116000036,37.4841410978,126.8967540585
116000037,37.4836510446,126.8980497122
116000038,37.4838512637,126.8950386925
116000039,37.4839658982,126.8947643486
116000040,37.4817477698,126.8929302011
116000041,37.4816976566,126.8926352264
116000042,37.4800217989,126.8908838882
116000043,37.4799330000,126.8903980000
116000044,37.4875160000,126.8333110000
116000045,37.4830082864,126.8871282217
116000046,37.4824285977,126.8869928718
116000047,37.4841800000,126.8862680000
116000048,37.4860984011,126.8856450789
116000049,37.4879909258,126.8848621230
116000050,37.4879800000,126.8846100000
116000051,37.4902484188,126.8842398696
116000052,37.4899022236,126.8840651203
116000053,37.4937842571,126.8832312859
116000054,37.4938362491,126.8829563911
116000055,37.4967741772,126.8823840611
116000056,37.4977886895,126.8840766793
116000057,37.4995738531,126.8823344295
116000058,37.5000384326,126.8828494432
116000059,37.5008460428,126.8825805700
116000060,37.5035680895,126.8793093405
116000061,37.5034172875,126.8789985402
116000062,37.5051655805,126.8774020097
116000063,37.5048734598,126.8772441351
116000619,37.4950860911,126.8257158995
116900306,37.4766163340,126.8190130591
116000066,37.5064944251,126.8849526908
116000067,37.5067720000,126.8847050000
116000068,37.5045500000,126.8822770000
116000069,37.5048451046,126.8821395273
116000618,37.4957030464,126.8798378767
116000616,37.4892906662,126.8803654599
116000617,37.4928832739,126.8802099004
117000928,37.4856462135,126.8760349245
116000627,37.4766823207,126.8187528849
116000645,37.4776891435,126.8171864748
116000649,37.4775798985,126.8170927110
116000654,37.4861170000,126.8808810000
116000078,37.4971447123,126.8572965027
116000080,37.4968953710,126.8563001796
116000082,37.4981960239,126.8518576272
116000083,37.4968379665,126.8461421452
116000084,37.4965314426,126.8446510360
116000085,37.4956918469,126.8433601337
116000086,37.4956023105,126.8425369580
116000087,37.4944628984,126.8406826769
116000088,37.4942645442,126.8394647757
116000089,37.4912029363,126.8311075695
116000090,37.4915630038,126.8316708345
116000091,37.4894469463,126.8250439465
116000647,37.4911309317,126.8395380549
116000093,37.4931082751,126.8354231175
116000094,37.4933235239,126.8328204225
116000095,37.4931332060,126.8336321895
116000096,37.4933000000,126.8308470000
116000097,37.4930633974,126.8304506092
116000098,37.4928020000,126.8237600000
116000099,37.4927770210,126.8244009171
116000100,37.4960559471,126.8243871935
116000101,37.4969745872,126.8221461174
116000102,37.4946510000,126.8308660000
116000103,37.4943591334,126.8308533319
116000104,37.4968150000,126.8295960000
116000105,37.4967842434,126.8293338512
116000106,37.4986050000,126.8292420000
116000107,37.4984000000,126.8290400000
116000108,37.5028393881,126.8289709829
116000177,37.5022044887,126.8291844801
116000605,37.4885327485,126.8367978524
116000606,37.4881037428,126.8371570428
116000652,37.4901970753,126.8812544782
116000111,37.4819455500,126.8422808239
116900276,37.4859413996,126.8393714866
116000113,37.4886434308,126.8397819774
116000114,37.4888870000,126.8396810000
116000115,37.4905229687,126.8406511512
116000116,37.4906222096,126.8405721054
116000117,37.4869343975,126.8565297879
116000118,37.4873583985,126.8561852068
116000119,37.4907570595,126.8561310188
116000120,37.4905337369,126.8558657202
116000121,37.5063377311,126.8594403333
116000122,37.5061580205,126.8583582010
116000123,37.5047224619,126.8552979346
116000124,37.5046337292,126.8544693810
116000125,37.5026683511,126.8498423009
116000126,37.5031820473,126.8506070009
116000127,37.5021368312,126.8478312344
116000128,37.5019938418,126.8480532092
116000129,37.5011232856,126.8508090334
116000130,37.4990015306,126.8517949619
116000622,37.4972150430,126.8826343167
116000621,37.4998375728,126.8825792166
116000133,37.5075421206,126.8593137054
116000656,37.5041500000,126.8451090000
116000134,37.5038511025,126.8619416162
116000135,37.5031371138,126.8619909959
116000136,37.5004655551,126.8638647293
116000137,37.5009671461,126.8632418182
116000138,37.4834896886,126.9016459933
116000139,37.4787444391,126.8946360021
116000140,37.4894975873,126.8757008390
116000141,37.4901300000,126.8758120000
116000142,37.4939788787,126.8567241653
116000143,37.4934843485,126.8575703808
116000144,37.5014132308,126.8467946502
116000145,37.5004695107,126.8469150982
116000146,37.4915682929,126.8745025992
116000147,37.4887147629,126.8762607392
116000148,37.4864236935,126.8764578415
116000149,37.5002307166,126.8891718481
116000453,37.5064013211,126.8284511846
116000151,37.4897430284,126.8758256916
116000609,37.4934472423,126.8570002311
116000650,37.4829060991,126.8938547373
116000153,37.4849321706,126.8873712478
116000612,37.4936560080,126.8555849791
116000155,37.4839895253,126.8910105430
116000156,37.4933027885,126.8359813615
116000648,37.4792463871,126.8917410052
116000157,37.4951898369,126.8315970998
116000158,37.4877324957,126.8885673801
116000159,37.4934389034,126.8340799962
116000160,37.5046350000,126.8866180000
116000161,37.5028230880,126.8847254607
116000162,37.5018270000,126.8825570000
116000163,37.5027211681,126.8847503711
116000164,37.5036149757,126.8866148382
116000586,37.5020712449,126.8827750112
116000584,37.4982866627,126.8798196011
116000585,37.5001207745,126.8803764558
116000596,37.4958292381,126.8800116763
116000653,37.4781071520,126.8246294670
116000194,37.4916420000,126.8212730000
116000195,37.4919683896,126.8212178349
116000198,37.4959285478,126.8884812232
116000200,37.4935009845,126.8943735141
116000201,37.4930931479,126.8908083287
116000202,37.4960440674,126.8249030466
116000203,37.4953170918,126.8313006741
116000204,37.4934553153,126.8342168006
116000445,37.4987307095,126.8401618889
116000288,37.5003224419,126.8433197716
116000287,37.5006160982,126.8435534104
116000448,37.4953703071,126.8408783505
116000447,37.4952680000,126.8407760000
116000446,37.4986318974,126.8403826200
116000563,37.4998227914,126.8834797536
116000614,37.5012109084,126.8453708568
116000613,37.5010678452,126.8455328891
116000611,37.5000800000,126.8423110000
116000591,37.4995684704,126.8419150635
116000633,37.4787466063,126.8229434162
116000634,37.4791611089,126.8230450799
116000628,37.4814946582,126.8244378246
116000629,37.4796305700,126.8220933898
116000630,37.4811903562,126.8245517616
116000631,37.4795204776,126.8222801975
116000296,37.4842895838,126.8224245449
116000305,37.4766543306,126.8231546765
116900208,37.4860432475,126.8234321788
116000304,37.4767123949,126.8233185065
116000297,37.4837822633,126.8222927163
116000638,37.4810835927,126.8216009197
116000637,37.4812765042,126.8216570282
116000635,37.4801153252,126.8887534687
116000598,37.4837306939,126.8408329321
116000597,37.4838000329,126.8412297964
116000624,37.5005565850,126.8295257070
